# B2  M_xy  beta  p  rho  v2
  1.022377e-03  -1.940684e-07   4.179133e-06   8.500163e-11   8.500163e-01   8.604845e+01
           nan            inf            nan            nan            inf            nan
 9.630726e+205   5.322388e+97  3.696651e-114   7.082680e+90  7.082680e+100   6.126160e+72
           inf  5.230126e+300   0.000000e+00   1.000000e-22 -8.846273e+208            inf
  2.153835e-02   7.217138e-07   1.631064e+03   6.988978e-01   9.003116e-01   7.680203e+00
  2.178214e-02  -1.137017e-06   1.614939e+03   6.998207e-01   9.030998e-01   7.699132e+00
  5.167295e-02   4.700548e-06   7.388100e-08   7.594972e-11   7.594972e-01   1.062659e+01
  4.246532e-02   1.405078e-05   1.936310e-08   1.635834e-11   1.635834e-01   6.437333e+01
  9.790098e-04  -1.369444e-07   4.228217e-06   8.235206e-11   8.235206e-01   8.485533e+01
  1.024815e-03   5.635989e-07   4.206340e-06   8.575908e-11   8.575908e-01   8.556284e+01
           inf           -inf   0.000000e+00   1.000000e-22 -2.735573e+230            inf
  5.220579e-02  -5.355176e-06   7.247605e-08   7.527371e-11   7.527371e-01   1.076397e+01
  2.158540e-02  -3.916969e-07   1.624230e+03   6.974895e-01   9.036243e-01   7.697428e+00
  2.172030e-02  -6.221423e-07   1.617708e+03   6.990303e-01   8.995614e-01   7.691131e+00
  5.142222e-02   1.982679e-06   7.416399e-08   7.587069e-11   7.587069e-01   1.057978e+01
  4.267687e-02   9.107680e-06   1.970166e-08   1.672728e-11   1.672728e-01   6.210648e+01
  9.740246e-04   3.240149e-07   4.060089e-06   7.867479e-11   7.867479e-01   8.637623e+01
  9.915959e-04  -7.674068e-07   4.170819e-06   8.227847e-11   8.227847e-01   8.586281e+01
  4.163769e-02   1.795631e-05   1.936759e-08   1.604325e-11   1.604325e-01   6.359285e+01
  5.196407e-02  -3.292935e-06   7.379645e-08   7.629021e-11   7.629021e-01   1.055417e+01
  2.171459e-02  -1.660848e-07   1.622660e+03   7.009861e-01   9.043854e-01   7.694972e+00
  2.158284e-02  -5.123750e-07   1.623884e+03   6.972582e-01   8.993823e-01   7.689263e+00
  5.176300e-02   4.790229e-06   7.267194e-08   7.483700e-11   7.483700e-01   1.068784e+01
  4.311455e-02  -2.389889e-05   2.017265e-08   1.730282e-11   1.730282e-01   6.178973e+01
  9.955291e-04  -9.146798e-08   4.185726e-06   8.290008e-11   8.290008e-01   8.680751e+01
  9.799720e-04  -7.627385e-08   4.085057e-06   7.964195e-11   7.964195e-01   8.598799e+01
           nan            nan            nan            nan            inf            nan
  5.184735e-02   6.404841e-06   7.300475e-08   7.530223e-11   7.530223e-01   1.051229e+01
  2.150904e-02  -2.805799e-07   1.631696e+03   6.982171e-01   8.988676e-01   7.686808e+00
  2.171974e-02  -1.989734e-07   1.617887e+03   6.990898e-01   9.033825e-01   7.694997e+00
  5.184792e-02   4.841688e-06   7.335925e-08   7.566871e-11   7.566871e-01   1.075238e+01
  4.291752e-02  -9.185690e-06   1.903656e-08   1.625374e-11   1.625374e-01   7.000275e+01
  1.058102e-03   3.369405e-07   4.053924e-06   8.533623e-11   8.533623e-01   8.553716e+01
           nan            nan            nan            nan            inf            nan
 1.352253e+194   2.129011e+93  7.952682e-111   2.139449e+82   2.139449e+92   2.217725e+75
           inf -2.120751e+295   0.000000e+00   1.000000e-22 -2.003969e+198            inf
  2.138066e-02  -5.584103e-07   1.645431e+03   6.998919e-01   9.010782e-01   7.685813e+00
  2.180539e-02  -6.789915e-07   1.609982e+03   6.984173e-01   8.999959e-01   7.694708e+00
  5.172153e-02   3.958103e-06   7.394037e-08   7.608221e-11   7.608221e-01   1.058861e+01
  4.186256e-02  -3.548028e-06   1.950383e-08   1.624336e-11   1.624336e-01   6.392369e+01
  9.795014e-04   4.065415e-07   4.154417e-06   8.095531e-11   8.095531e-01   8.543138e+01
  1.042168e-03   7.116250e-07   4.124870e-06   8.552205e-11   8.552205e-01   8.548126e+01
           inf           -inf   0.000000e+00   1.000000e-22 -3.975128e+216            inf
  5.186052e-02  -4.757007e-06   7.185212e-08   7.413214e-11   7.413214e-01   1.069906e+01
  2.128779e-02   9.370959e-07   1.651348e+03   6.993576e-01   9.021415e-01   7.693901e+00
  2.166906e-02  -7.569161e-07   1.623718e+03   6.999722e-01   9.000129e-01   7.693940e+00
  5.167075e-02  -4.997227e-06   7.351540e-08   7.557066e-11   7.557066e-01   1.061419e+01
  4.271385e-02   2.536698e-05   1.949131e-08   1.656303e-11   1.656303e-01   6.313862e+01
  1.018946e-03   5.008543e-07   3.950326e-06   8.007820e-11   8.007820e-01   8.666141e+01
  1.073800e-03   1.185361e-06   3.910563e-06   8.353970e-11   8.353970e-01   8.554408e+01
  4.420153e-02   6.171163e-05   2.047072e-08   1.800117e-11   1.800117e-01   5.993393e+01
  5.153866e-02  -7.425845e-06   7.279508e-08   7.463892e-11   7.463892e-01   1.079552e+01
  2.129219e-02  -8.147404e-07   1.650459e+03   6.991255e-01   9.050790e-01   7.708993e+00
  2.166088e-02  -1.007728e-06   1.615767e+03   6.962815e-01   8.999276e-01   7.693172e+00
  5.174520e-02  -2.784445e-07   7.284852e-08   7.499305e-11   7.499305e-01   1.065554e+01
  4.311332e-02  -1.916881e-06   1.963550e-08   1.684161e-11   1.684161e-01   6.158083e+01
  9.949385e-04   3.841731e-07   4.266677e-06   8.445322e-11   8.445322e-01   8.634781e+01
  1.099376e-03   5.021104e-07   3.889247e-06   8.506325e-11   8.506325e-01   8.472711e+01
  4.352796e-02   5.506993e-05   2.018463e-08   1.747911e-11   1.747911e-01   6.461551e+01
  5.176578e-02  -1.593172e-05   7.275090e-08   7.492234e-11   7.492234e-01   1.083972e+01
  2.147575e-02   8.764378e-07   1.628765e+03   6.958841e-01   9.043572e-01   7.700519e+00
  2.170928e-02  -1.211216e-06   1.614198e+03   6.971595e-01   8.995671e-01   7.700565e+00
  5.159831e-02  -4.546650e-07   7.341906e-08   7.536581e-11   7.536581e-01   1.065657e+01
  4.287243e-02  -2.282165e-06   1.973812e-08   1.683503e-11   1.683503e-01   6.206090e+01
  1.015178e-03  -4.667318e-08   4.108000e-06   8.296650e-11   8.296650e-01   8.529104e+01
  1.102724e-03   5.378462e-07   3.605166e-06   7.909013e-11   7.909013e-01   8.430105e+01
  4.232851e-02   2.070880e-05   1.954294e-08   1.645709e-11   1.645709e-01   7.175679e+01
  5.188278e-02  -1.548635e-05   7.387148e-08   7.624830e-11   7.624830e-01   1.081729e+01
  2.161982e-02  -1.639260e-06   1.621138e+03   6.972720e-01   9.058924e-01   7.709235e+00
  2.170145e-02  -1.010699e-06   1.612679e+03   6.962524e-01   8.995559e-01   7.693851e+00
  5.157110e-02  -3.520828e-07   7.348594e-08   7.539470e-11   7.539470e-01   1.062981e+01
  4.301864e-02  -1.567475e-05   1.969029e-08   1.685151e-11   1.685151e-01   6.188144e+01
  9.765930e-04   4.260496e-07   4.322830e-06   8.398697e-11   8.398697e-01   8.606168e+01
  1.053551e-03   8.282595e-08   3.605715e-06   7.557482e-11   7.557482e-01   8.676174e+01
  4.133310e-02  -1.574032e-05   1.922907e-08   1.581199e-11   1.581199e-01   7.255044e+01
  5.183702e-02   3.731142e-06   7.429666e-08   7.661953e-11   7.661953e-01   1.066840e+01
  2.184700e-02  -6.186408e-07   1.606597e+03   6.982787e-01   9.018538e-01   7.700715e+00
  2.168042e-02   7.468030e-07   1.613492e+03   6.959287e-01   9.007590e-01   7.689910e+00
  5.167139e-02   2.468915e-06   7.351916e-08   7.557546e-11   7.557546e-01   1.067364e+01
  4.288293e-02  -1.222461e-05   1.971930e-08   1.682310e-11   1.682310e-01   6.277873e+01
  1.013416e-03   1.218452e-09   4.144985e-06   8.356819e-11   8.356819e-01   8.472440e+01
  1.047453e-03   3.212082e-07   3.741555e-06   7.796806e-11   7.796806e-01   8.783078e+01
  4.261090e-02  -1.418580e-05   1.920650e-08   1.628168e-11   1.628168e-01   7.020370e+01
  5.195813e-02  -4.583262e-06   7.304675e-08   7.550654e-11   7.550654e-01   1.071953e+01
  2.159933e-02  -1.390223e-06   1.628444e+03   6.997505e-01   9.021809e-01   7.696126e+00
  2.186945e-02   1.836698e-06   1.599844e+03   6.960585e-01   8.994990e-01   7.688868e+00
  5.161461e-02  -6.375321e-06   7.435967e-08   7.635549e-11   7.635549e-01   1.054768e+01
  4.199027e-02   1.290934e-05   1.918851e-08   1.602951e-11   1.602951e-01   6.451146e+01
  9.673802e-04   5.163202e-07   4.155776e-06   7.997964e-11   7.997964e-01   8.586268e+01
  1.047076e-03  -3.609314e-07   3.933530e-06   8.193907e-11   8.193907e-01   8.843705e+01
  4.118822e-02  -6.126606e-05   1.922242e-08   1.575112e-11   1.575112e-01   7.433772e+01
  5.163100e-02   1.453617e-05   7.424028e-08   7.625710e-11   7.625710e-01   1.069017e+01
  2.181916e-02  -1.123777e-07   1.613042e+03   7.001866e-01   9.036166e-01   7.684972e+00
  2.163010e-02   9.952007e-07   1.621129e+03   6.975996e-01   8.978297e-01   7.689330e+00
  5.160389e-02   2.281557e-06   7.313548e-08   7.508285e-11   7.508285e-01   1.052877e+01
  4.256609e-02  -1.302551e-05   2.030785e-08   1.719720e-11   1.719720e-01   5.537614e+01
  9.528730e-04   6.537240e-08   4.249791e-06   8.056246e-11   8.056246e-01   8.639351e+01
  9.392781e-04   7.729913e-07   4.499678e-06   8.408254e-11   8.408254e-01   8.730459e+01
  4.243163e-02  -4.112197e-05   1.979295e-08   1.670823e-11   1.670823e-01   6.408328e+01
  5.166954e-02   8.234847e-06   7.321697e-08   7.526214e-11   7.526214e-01   1.063801e+01
  2.162860e-02   7.362751e-07   1.629024e+03   7.009486e-01   9.023775e-01   7.689055e+00
  2.162448e-02   2.617576e-06   1.621446e+03   6.975549e-01   9.000538e-01   7.690295e+00
  5.157543e-02  -7.452145e-07   7.323482e-08   7.514337e-11   7.514337e-01   1.063243e+01
  4.344303e-02  -1.068560e-05   1.981746e-08   1.712767e-11   1.712767e-01   6.016470e+01
  9.898057e-04  -2.051749e-08   4.217800e-06   8.305506e-11   8.305506e-01   8.655688e+01
  1.020870e-03   5.832887e-09   4.025955e-06   8.176542e-11   8.176542e-01   8.771247e+01
  4.247248e-02   2.445544e-05   1.937393e-08   1.637026e-11   1.637026e-01   7.059783e+01
  5.119007e-02   4.108212e-06   7.440588e-08   7.577451e-11   7.577451e-01   1.068184e+01
  2.174268e-02   1.378610e-06   1.615482e+03   6.987879e-01   9.021862e-01   7.696156e+00
  2.158335e-02   1.201013e-06   1.626869e+03   6.985566e-01   9.020360e-01   7.683414e+00
  5.188574e-02   1.500243e-06   7.274001e-08   7.508471e-11   7.508471e-01   1.062466e+01
  4.270773e-02  -7.891419e-06   2.026741e-08   1.722007e-11   1.722007e-01   5.772427e+01
  1.000532e-03   6.177449e-07   4.322302e-06   8.603522e-11   8.603522e-01   8.561506e+01
  9.727120e-04   4.721990e-07   4.313615e-06   8.347489e-11   8.347489e-01   8.769073e+01
  4.247594e-02   3.734449e-05   1.935905e-08   1.635902e-11   1.635902e-01   6.641250e+01
  5.192362e-02  -6.332817e-06   7.307605e-08   7.548666e-11   7.548666e-01   1.066122e+01
  2.163921e-02   1.206533e-06   1.621197e+03   6.979225e-01   9.003025e-01   7.696496e+00
  2.163751e-02   2.323949e-06   1.621769e+03   6.981141e-01   9.005902e-01   7.687744e+00
  5.150968e-02  -1.804752e-06   7.356814e-08   7.538914e-11   7.538914e-01   1.063379e+01
  4.298372e-02   9.013337e-06   2.020379e-08   1.727695e-11   1.727695e-01   5.812529e+01
  9.924537e-04   8.499494e-08   4.137096e-06   8.168381e-11   8.168381e-01   8.466553e+01
  1.007234e-03  -1.362948e-06   4.149462e-06   8.314811e-11   8.314811e-01   8.706536e+01
  4.270468e-02  -4.280872e-05   1.960407e-08   1.665528e-11   1.665528e-01   6.639677e+01
  5.124240e-02   8.410251e-06   7.444618e-08   7.589304e-11   7.589304e-01   1.066134e+01
  2.173643e-02  -2.189490e-07   1.615810e+03   6.987287e-01   9.032664e-01   7.695130e+00
  2.160186e-02   5.588610e-07   1.623318e+03   6.976296e-01   9.001248e-01   7.686555e+00
  5.180379e-02  -2.971310e-06   7.293750e-08   7.516966e-11   7.516966e-01   1.063228e+01
  4.244521e-02   9.094018e-06   2.016669e-08   1.702917e-11   1.702917e-01   5.950911e+01
  9.991719e-04   8.106108e-07   4.111434e-06   8.172665e-11   8.172665e-01   8.620283e+01
  9.756912e-04  -4.604287e-07   4.074813e-06   7.909522e-11   7.909522e-01   8.716243e+01
  4.257875e-02  -2.559090e-05   1.917324e-08   1.624122e-11   1.624122e-01   6.749068e+01
  5.182415e-02   7.796700e-06   7.350699e-08   7.578634e-11   7.578634e-01   1.061960e+01
  2.174608e-02   2.207948e-06   1.615744e+03   6.990104e-01   8.996545e-01   7.693925e+00
  2.155043e-02   6.623598e-07   1.629932e+03   6.988042e-01   9.030041e-01   7.696864e+00
  5.161822e-02  -3.839780e-06   7.304832e-08   7.501418e-11   7.501418e-01   1.067309e+01
  4.333604e-02   1.041478e-05   2.023891e-08   1.744884e-11   1.744884e-01   5.754070e+01
  1.015010e-03  -6.263837e-07   4.163111e-06   8.406562e-11   8.406562e-01   8.488740e+01
  1.039776e-03  -3.916688e-07   4.071043e-06   8.421229e-11   8.421229e-01   8.849365e+01
  4.259712e-02   3.822815e-05   1.956546e-08   1.658061e-11   1.658061e-01   6.506396e+01
  5.158636e-02  -3.686613e-06   7.332645e-08   7.525332e-11   7.525332e-01   1.066413e+01
  2.164076e-02   2.303650e-07   1.622628e+03   6.985889e-01   9.003754e-01   7.693726e+00
  2.170006e-02  -4.271858e-07   1.617359e+03   6.982287e-01   9.017410e-01   7.698838e+00
  5.169438e-02  -5.584235e-06   7.372301e-08   7.581874e-11   7.581874e-01   1.063938e+01
  4.244561e-02   5.542045e-06   1.982431e-08   1.674021e-11   1.674021e-01   6.240345e+01
  1.011024e-03   1.123828e-07   4.035128e-06   8.116128e-11   8.116128e-01   8.514225e+01
  9.748686e-04   7.804176e-08   4.281371e-06   8.303459e-11   8.303459e-01   8.547741e+01
  4.297665e-02   2.801632e-05   1.974069e-08   1.687815e-11   1.687815e-01   6.322301e+01
  5.171501e-02  -1.003060e-05   7.339317e-08   7.550964e-11   7.550964e-01   1.069287e+01
  2.167228e-02   1.066647e-06   1.621677e+03   6.991960e-01   9.039998e-01   7.698990e+00
  2.154224e-02  -1.414729e-07   1.633933e+03   7.002533e-01   9.001333e-01   7.690902e+00
  5.161723e-02   1.614525e-07   7.307246e-08   7.503753e-11   7.503753e-01   1.061214e+01
  4.306019e-02  -3.869224e-06   2.026527e-08   1.736035e-11   1.736035e-01   5.721445e+01
  1.010657e-03  -6.235524e-07   4.070121e-06   8.183543e-11   8.183543e-01   8.566958e+01
  1.000878e-03  -1.047841e-06   4.171946e-06   8.307112e-11   8.307112e-01   8.755414e+01
  4.220199e-02  -3.509652e-05   1.945851e-08   1.633702e-11   1.633702e-01   6.684811e+01
  5.150987e-02   1.670739e-06   7.385854e-08   7.568700e-11   7.568700e-01   1.063623e+01
  2.173294e-02  -2.786090e-07   1.613742e+03   6.977223e-01   9.000042e-01   7.698431e+00
  2.161013e-02  -1.111530e-06   1.622030e+03   6.973427e-01   9.019364e-01   7.694610e+00
  5.174037e-02  -6.086141e-06   7.326154e-08   7.541118e-11   7.541118e-01   1.070673e+01
  4.310099e-02   2.958722e-05   1.980687e-08   1.698373e-11   1.698373e-01   6.334069e+01
  1.057750e-03  -2.949639e-07   3.904274e-06   8.215867e-11   8.215867e-01   8.530037e+01
  9.463429e-04  -2.165310e-07   4.555890e-06   8.577326e-11   8.577326e-01   8.501449e+01
  4.307758e-02  -5.170575e-05   2.044998e-08   1.752566e-11   1.752566e-01   5.942047e+01
  5.151700e-02   1.005522e-05   7.323520e-08   7.505863e-11   7.505863e-01   1.068668e+01
  2.159711e-02   9.126018e-07   1.625190e+03   6.982807e-01   9.017006e-01   7.697408e+00
  2.168183e-02  -1.136009e-06   1.625914e+03   7.013318e-01   9.031829e-01   7.692085e+00
  5.156391e-02  -1.928200e-06   7.349860e-08   7.539717e-11   7.539717e-01   1.063182e+01
  4.300813e-02   1.557703e-05   1.998693e-08   1.710121e-11   1.710121e-01   6.060529e+01
  1.000948e-03  -8.884061e-09   4.101382e-06   8.167180e-11   8.167180e-01   8.579391e+01
  1.032295e-03  -7.097525e-08   3.732733e-06   7.665861e-11   7.665861e-01   8.541422e+01
  4.221215e-02   5.425634e-05   1.851351e-08   1.554736e-11   1.554736e-01   7.378141e+01
  5.166613e-02  -1.620572e-05   7.438148e-08   7.645412e-11   7.645412e-01   1.066200e+01
  2.187613e-02   9.035669e-07   1.600639e+03   6.966172e-01   9.011213e-01   7.702063e+00
  2.160915e-02  -5.035147e-09   1.618633e+03   6.958507e-01   9.012253e-01   7.692283e+00
  5.172516e-02   1.395320e-06   7.313036e-08   7.525403e-11   7.525403e-01   1.075901e+01
  4.292283e-02  -3.133741e-05   1.981442e-08   1.691998e-11   1.691998e-01   6.565909e+01
  1.059272e-03  -8.276751e-07   3.907196e-06   8.233845e-11   8.233845e-01   8.571487e+01
  9.377101e-04   2.492324e-08   4.541935e-06   8.473047e-11   8.473047e-01   8.859181e+01
  4.374083e-02   2.920255e-05   1.931216e-08   1.680537e-11   1.680537e-01   5.874731e+01
  5.154731e-02  -1.920136e-07   7.318541e-08   7.505172e-11   7.505172e-01   1.052336e+01
  2.161313e-02  -6.162934e-08   1.625594e+03   6.989722e-01   8.978197e-01   7.681102e+00
  2.172684e-02  -1.147438e-06   1.621876e+03   7.010426e-01   9.036812e-01   7.689439e+00
  5.157983e-02   9.498400e-06   7.407620e-08   7.601316e-11   7.601316e-01   1.065720e+01
  4.262945e-02  -4.414194e-05   1.919874e-08   1.628219e-11   1.628219e-01   6.721975e+01
  1.004346e-03   2.695440e-07   4.121443e-06   8.234988e-11   8.234988e-01   8.565730e+01
  1.073765e-03  -1.176550e-07   3.999831e-06   8.544391e-11   8.544391e-01   8.343282e+01
  4.267841e-02   5.609475e-05   1.979194e-08   1.680454e-11   1.680454e-01   6.648406e+01
  5.206978e-02  -1.369162e-05   7.300559e-08   7.562615e-11   7.562615e-01   1.081545e+01
  2.163625e-02   1.444724e-07   1.621329e+03   6.978838e-01   9.053320e-01   7.706612e+00
  2.171492e-02   4.902695e-07   1.612685e+03   6.966873e-01   8.999457e-01   7.696682e+00
  5.165381e-02  -3.249974e-06   7.383985e-08   7.587929e-11   7.587929e-01   1.063130e+01
  4.276018e-02   3.777504e-05   1.947543e-08   1.656749e-11   1.656749e-01   6.493905e+01
  1.005843e-03  -3.886406e-07   4.005822e-06   8.015891e-11   8.015891e-01   8.591572e+01
  8.861468e-04  -7.106528e-07   4.320364e-06   7.616512e-11   7.616512e-01   8.791498e+01
  4.160198e-02   8.685941e-06   1.895681e-08   1.568952e-11   1.568952e-01   6.363319e+01
  5.153309e-02  -4.635855e-06   7.451604e-08   7.639520e-11   7.639520e-01   1.042249e+01
  2.191295e-02  -1.483107e-06   1.604558e+03   6.994979e-01   8.975088e-01   7.682380e+00
  2.169899e-02  -6.037430e-07   1.619301e+03   6.990320e-01   9.021025e-01   7.682349e+00
  5.170193e-02  -8.798331e-06   7.365846e-08   7.576342e-11   7.576342e-01   1.064693e+01
  4.272049e-02   5.037682e-05   1.922759e-08   1.634147e-11   1.634147e-01   6.672150e+01
  1.004454e-03   2.114855e-07   4.030137e-06   8.053415e-11   8.053415e-01   8.702054e+01
  1.047949e-03  -2.845845e-07   4.177015e-06   8.708361e-11   8.708361e-01   8.632849e+01
  4.504131e-02  -6.394878e-05   2.010079e-08   1.801168e-11   1.801168e-01   5.513630e+01
  5.181756e-02   1.405794e-05   7.171823e-08   7.393272e-11   7.393272e-01   1.069965e+01
  2.128336e-02  -7.381715e-07   1.654457e+03   7.005286e-01   9.006401e-01   7.687305e+00
